from,to,type,subtype
mmu:12842,mmu:104099,PPrel,inhibition
mmu:12842,mmu:109700,PPrel,inhibition
mmu:12842,mmu:16398,PPrel,inhibition
mmu:12842,mmu:16399,PPrel,inhibition
mmu:12842,mmu:16400,PPrel,inhibition
mmu:12842,mmu:16401,GErel,expression
mmu:12842,mmu:16402,GErel,expression
mmu:12842,mmu:16403,GErel,expression
mmu:12842,mmu:16404,GErel,expression
mmu:12842,mmu:16410,GErel,expression
mmu:12842,mmu:213119,GErel,expression
mmu:12842,mmu:241226,GErel,expression
mmu:12842,mmu:319480,GErel,expression
mmu:12842,mmu:16412,GErel,expression
mmu:12842,mmu:16416,GErel,expression
mmu:12842,mmu:16419,GErel,expression
mmu:12842,mmu:16420,GErel,expression
mmu:12842,mmu:16421,GErel,expression
mmu:12842,mmu:192897,GErel,expression
mmu:12842,mmu:320910,PPrel,inhibition
mmu:12842,mmu:14083,PPrel,inhibition
mmu:12843,mmu:104099,PPrel,inhibition
mmu:12843,mmu:109700,PPrel,inhibition
mmu:12843,mmu:16398,PPrel,inhibition
mmu:12843,mmu:16399,PPrel,inhibition
mmu:12843,mmu:16400,PPrel,inhibition
mmu:12843,mmu:16401,PPrel,inhibition
mmu:12843,mmu:16402,PPrel,inhibition
mmu:12843,mmu:16403,PPrel,inhibition
mmu:12843,mmu:16404,PPrel,inhibition
mmu:12843,mmu:16410,PPrel,inhibition
mmu:12843,mmu:213119,GErel,expression
mmu:12843,mmu:241226,GErel,expression
mmu:12843,mmu:319480,GErel,expression
mmu:12843,mmu:16412,GErel,expression
mmu:12843,mmu:16416,PPrel,inhibition
mmu:12843,mmu:16416,PPrel,phosphorylation
mmu:12843,mmu:16419,PPrel,inhibition
mmu:12843,mmu:16419,PPrel,phosphorylation
mmu:12843,mmu:16420,PPrel,inhibition
mmu:12843,mmu:16420,PPrel,phosphorylation
mmu:12843,mmu:16421,PPrel,inhibition
mmu:12843,mmu:16421,PPrel,phosphorylation
mmu:12843,mmu:192897,PPrel,inhibition
mmu:12843,mmu:192897,PPrel,phosphorylation
mmu:12843,mmu:320910,PPrel,inhibition
mmu:12843,mmu:320910,PPrel,phosphorylation
mmu:12843,mmu:14083,PPrel,inhibition
mmu:12843,mmu:14083,PPrel,phosphorylation
mmu:12845,mmu:104099,PPrel,inhibition
mmu:12845,mmu:104099,PPrel,phosphorylation
mmu:12845,mmu:109700,PPrel,inhibition
mmu:12845,mmu:109700,PPrel,phosphorylation
mmu:12845,mmu:16398,PPrel,activation
mmu:12845,mmu:16398,PPrel,phosphorylation
mmu:12845,mmu:16399,PPrel,activation
mmu:12845,mmu:16399,PPrel,phosphorylation
mmu:12845,mmu:16400,PPrel,activation
mmu:12845,mmu:16400,PPrel,phosphorylation
mmu:12845,mmu:16401,PPrel,activation
mmu:12845,mmu:16401,PPrel,phosphorylation
mmu:12845,mmu:16402,PPrel,activation
mmu:12845,mmu:16402,PPrel,phosphorylation
mmu:12845,mmu:16403,PPrel,activation
mmu:12845,mmu:16403,PPrel,phosphorylation
mmu:12845,mmu:16404,PPrel,activation
mmu:12845,mmu:16404,PPrel,phosphorylation
mmu:12845,mmu:16410,PPrel,activation
mmu:12845,mmu:16410,PPrel,phosphorylation
mmu:12845,mmu:213119,PPrel,activation
mmu:12845,mmu:213119,PPrel,phosphorylation
mmu:12845,mmu:241226,PPrel,activation
mmu:12845,mmu:241226,PPrel,phosphorylation
mmu:12845,mmu:319480,PPrel,activation
mmu:12845,mmu:319480,PPrel,phosphorylation
mmu:12845,mmu:16412,PPrel,activation
mmu:12845,mmu:16412,PPrel,phosphorylation
mmu:12845,mmu:16416,PPrel,activation
mmu:12845,mmu:16416,PPrel,indirect effect
mmu:12845,mmu:16419,PPrel,activation
mmu:12845,mmu:16419,PPrel,indirect effect
mmu:12845,mmu:16420,PPrel,activation
mmu:12845,mmu:16420,PPrel,indirect effect
mmu:12845,mmu:16421,PPrel,activation
mmu:12845,mmu:16421,PPrel,indirect effect
mmu:12845,mmu:192897,PPrel,activation
mmu:12845,mmu:192897,PPrel,indirect effect
mmu:12845,mmu:320910,PPrel,activation
mmu:12845,mmu:320910,PPrel,indirect effect
mmu:12845,mmu:14083,PPrel,activation
mmu:12845,mmu:14083,PPrel,indirect effect
mmu:14268,mmu:104099,PPrel,activation
mmu:14268,mmu:104099,PPrel,indirect effect
mmu:14268,mmu:109700,PPrel,activation
mmu:14268,mmu:109700,PPrel,indirect effect
mmu:14268,mmu:16398,PPrel,activation
mmu:14268,mmu:16398,PPrel,indirect effect
mmu:14268,mmu:16399,PPrel,activation
mmu:14268,mmu:16399,PPrel,indirect effect
mmu:14268,mmu:16400,PPrel,activation
mmu:14268,mmu:16400,PPrel,indirect effect
mmu:14268,mmu:16401,PCrel,activation
mmu:14268,mmu:16401,PCrel,indirect effect
mmu:14268,mmu:16402,PPrel,binding/association
mmu:14268,mmu:16403,PPrel,binding/association
mmu:14268,mmu:16404,PPrel,binding/association
mmu:14268,mmu:16410,PPrel,binding/association
mmu:14268,mmu:213119,PPrel,activation
mmu:14268,mmu:213119,PPrel,indirect effect
mmu:14268,mmu:241226,PPrel,activation
mmu:14268,mmu:241226,PPrel,indirect effect
mmu:14268,mmu:319480,PPrel,activation
mmu:14268,mmu:319480,PPrel,indirect effect
mmu:14268,mmu:16412,PPrel,activation
mmu:14268,mmu:16412,PPrel,phosphorylation
mmu:14268,mmu:16416,PPrel,activation
mmu:14268,mmu:16416,PPrel,phosphorylation
mmu:14268,mmu:16419,PPrel,activation
mmu:14268,mmu:16419,PPrel,phosphorylation
mmu:14268,mmu:16420,PPrel,activation
mmu:14268,mmu:16420,PPrel,phosphorylation
mmu:14268,mmu:16421,PPrel,activation
mmu:14268,mmu:16421,PPrel,phosphorylation
mmu:14268,mmu:192897,PPrel,activation
mmu:14268,mmu:192897,PPrel,phosphorylation
mmu:14268,mmu:320910,PCrel,activation
mmu:14268,mmu:14083,PPrel,binding/association
mmu:15891,mmu:104099,PPrel,binding/association
mmu:15891,mmu:109700,PPrel,activation
mmu:15891,mmu:16398,PPrel,activation
mmu:15891,mmu:16399,PPrel,activation
mmu:15891,mmu:16400,PPrel,inhibition
mmu:15891,mmu:16401,GErel,repression
mmu:15891,mmu:16402,PPrel,activation
mmu:15891,mmu:16403,PPrel,activation
mmu:15891,mmu:16404,PPrel,activation
mmu:15891,mmu:16410,PPrel,activation
mmu:15891,mmu:213119,PPrel,activation
mmu:15891,mmu:241226,PPrel,activation
mmu:15891,mmu:319480,PPrel,activation
mmu:15891,mmu:16412,PPrel,activation
mmu:15891,mmu:16416,PPrel,activation
mmu:15891,mmu:16419,PPrel,activation
mmu:15891,mmu:16420,PPrel,activation
mmu:15891,mmu:16421,PPrel,activation
mmu:15891,mmu:192897,PPrel,activation
mmu:15891,mmu:320910,PPrel,activation
mmu:15891,mmu:14083,PPrel,activation
mmu:16772,mmu:104099,PPrel,activation
mmu:16772,mmu:109700,PPrel,activation
mmu:16772,mmu:16398,PPrel,activation
mmu:16772,mmu:16399,PPrel,activation
mmu:16772,mmu:16400,PPrel,activation
mmu:16772,mmu:16401,PPrel,activation
mmu:16772,mmu:16402,PPrel,activation
mmu:16772,mmu:16403,PPrel,activation
mmu:16772,mmu:16404,PPrel,activation
mmu:16772,mmu:16410,PPrel,activation
mmu:16772,mmu:213119,PPrel,activation
mmu:16772,mmu:241226,PPrel,activation
mmu:16772,mmu:319480,PPrel,activation
mmu:16772,mmu:16412,PPrel,activation
mmu:16772,mmu:16416,PPrel,activation
mmu:16772,mmu:16419,PPrel,activation
mmu:16772,mmu:16420,PPrel,activation
mmu:16772,mmu:16421,PPrel,activation
mmu:16772,mmu:192897,PPrel,activation
mmu:16772,mmu:320910,PPrel,activation
mmu:16772,mmu:14083,PPrel,activation
mmu:16773,mmu:104099,PPrel,activation
mmu:16773,mmu:109700,PPrel,activation
mmu:16773,mmu:16398,PPrel,activation
mmu:16773,mmu:16399,PPrel,activation
mmu:16773,mmu:16400,PPrel,activation
mmu:16773,mmu:16401,PPrel,activation
mmu:16773,mmu:16402,PPrel,activation
mmu:16773,mmu:16403,PPrel,activation
mmu:16773,mmu:16404,PPrel,activation
mmu:16773,mmu:16410,PPrel,activation
mmu:16773,mmu:213119,PPrel,activation
mmu:16773,mmu:241226,PPrel,activation
mmu:16773,mmu:319480,PPrel,activation
mmu:16773,mmu:16412,PPrel,activation
mmu:16773,mmu:16416,PPrel,activation
mmu:16773,mmu:16419,PPrel,activation
mmu:16773,mmu:16420,PPrel,activation
mmu:16773,mmu:16421,PPrel,activation
mmu:16773,mmu:192897,PPrel,activation
mmu:16773,mmu:320910,PPrel,activation
mmu:16773,mmu:14083,PPrel,activation
mmu:16774,mmu:104099,PPrel,activation
mmu:16774,mmu:109700,PPrel,activation
mmu:16774,mmu:16398,PPrel,activation
mmu:16774,mmu:16399,PPrel,activation
mmu:16774,mmu:16400,PPrel,activation
mmu:16774,mmu:16401,PPrel,activation
mmu:16774,mmu:16402,PPrel,activation
mmu:16774,mmu:16403,PPrel,activation
mmu:16774,mmu:16404,PPrel,activation
mmu:16774,mmu:16410,PPrel,activation
mmu:16774,mmu:213119,PPrel,activation
mmu:16774,mmu:241226,PPrel,activation
mmu:16774,mmu:319480,PPrel,activation
mmu:16774,mmu:16412,PPrel,activation
mmu:16774,mmu:16416,PPrel,activation
mmu:16774,mmu:16419,PPrel,activation
mmu:16774,mmu:16420,PPrel,activation
mmu:16774,mmu:16421,PPrel,activation
mmu:16774,mmu:192897,PPrel,activation
mmu:16774,mmu:320910,PPrel,activation
mmu:16774,mmu:14083,PPrel,activation
mmu:16775,mmu:104099,PPrel,activation
mmu:16775,mmu:109700,PPrel,activation
mmu:16775,mmu:16398,PPrel,activation
mmu:16775,mmu:16399,PPrel,activation
mmu:16775,mmu:16400,PPrel,activation
mmu:16775,mmu:16401,PPrel,activation
mmu:16775,mmu:16402,PPrel,activation
mmu:16775,mmu:16403,PPrel,activation
mmu:16775,mmu:16404,PPrel,activation
mmu:16775,mmu:16410,PPrel,activation
mmu:16775,mmu:213119,PPrel,activation
mmu:16775,mmu:241226,PPrel,activation
mmu:16775,mmu:319480,PPrel,activation
mmu:16775,mmu:16412,PPrel,activation
mmu:16775,mmu:16416,PPrel,activation
mmu:16775,mmu:16419,PPrel,activation
mmu:16775,mmu:16420,PPrel,activation
mmu:16775,mmu:16421,PPrel,activation
mmu:16775,mmu:192897,PPrel,activation
mmu:16775,mmu:320910,PPrel,activation
mmu:16775,mmu:14083,PPrel,activation
mmu:16776,mmu:104099,PPrel,activation
mmu:16776,mmu:109700,PPrel,activation
mmu:16776,mmu:16398,PPrel,activation
mmu:16776,mmu:16399,PPrel,activation
mmu:16776,mmu:16400,PPrel,activation
mmu:16776,mmu:16401,PPrel,activation
mmu:16776,mmu:16402,PPrel,activation
mmu:16776,mmu:16403,PPrel,activation
mmu:16776,mmu:16404,PPrel,activation
mmu:16776,mmu:16410,PPrel,activation
mmu:16776,mmu:213119,PPrel,activation
mmu:16776,mmu:241226,PPrel,activation
mmu:16776,mmu:319480,PPrel,activation
mmu:16776,mmu:16412,PPrel,activation
mmu:16776,mmu:16416,PPrel,activation
mmu:16776,mmu:16419,PPrel,activation
mmu:16776,mmu:16420,PPrel,activation
mmu:16776,mmu:16421,PPrel,activation
mmu:16776,mmu:192897,PPrel,activation
mmu:16776,mmu:320910,PPrel,activation
mmu:16776,mmu:14083,PPrel,activation
mmu:16777,mmu:104099,PPrel,activation
mmu:16777,mmu:109700,PPrel,activation
mmu:16777,mmu:16398,PPrel,activation
mmu:16777,mmu:16399,PPrel,activation
mmu:16777,mmu:16400,PPrel,activation
mmu:16777,mmu:16401,PPrel,activation
mmu:16777,mmu:16402,PPrel,activation
mmu:16777,mmu:16403,PPrel,activation
mmu:16777,mmu:16404,PPrel,activation
mmu:16777,mmu:16410,PPrel,activation
mmu:16777,mmu:213119,PPrel,activation
mmu:16777,mmu:241226,PPrel,activation
mmu:16777,mmu:319480,PPrel,activation
mmu:16777,mmu:16412,PPrel,activation
mmu:16777,mmu:16416,PPrel,activation
mmu:16777,mmu:16419,PPrel,activation
mmu:16777,mmu:16420,PPrel,activation
mmu:16777,mmu:16421,PPrel,activation
mmu:16777,mmu:192897,PPrel,activation
mmu:16777,mmu:320910,PPrel,activation
mmu:16777,mmu:14083,PPrel,activation
mmu:16779,mmu:104099,PPrel,activation
mmu:16779,mmu:109700,PPrel,activation
mmu:16779,mmu:16398,PPrel,activation
mmu:16779,mmu:16399,PPrel,activation
mmu:16779,mmu:16400,PPrel,activation
mmu:16779,mmu:16401,PPrel,activation
mmu:16779,mmu:16402,PPrel,activation
mmu:16779,mmu:16403,PPrel,activation
mmu:16779,mmu:16404,PPrel,activation
mmu:16779,mmu:16410,PPrel,activation
mmu:16779,mmu:213119,PPrel,activation
mmu:16779,mmu:241226,PPrel,activation
mmu:16779,mmu:319480,PPrel,activation
mmu:16779,mmu:16412,PPrel,activation
mmu:16779,mmu:16416,PPrel,activation
mmu:16779,mmu:16419,PPrel,activation
mmu:16779,mmu:16420,PPrel,activation
mmu:16779,mmu:16421,PPrel,activation
mmu:16779,mmu:192897,PPrel,activation
mmu:16779,mmu:320910,PPrel,activation
mmu:16779,mmu:14083,PPrel,activation
mmu:16780,mmu:104099,PPrel,activation
mmu:16780,mmu:109700,PPrel,activation
mmu:16780,mmu:16398,PPrel,activation
mmu:16780,mmu:16399,PPrel,activation
mmu:16780,mmu:16400,PPrel,activation
mmu:16780,mmu:16401,PPrel,activation
mmu:16780,mmu:16402,PPrel,activation
mmu:16780,mmu:16403,PPrel,activation
mmu:16780,mmu:16404,PPrel,activation
mmu:16780,mmu:16410,PPrel,activation
mmu:16780,mmu:213119,PPrel,activation
mmu:16780,mmu:241226,PPrel,activation
mmu:16780,mmu:319480,PPrel,activation
mmu:16780,mmu:16412,PPrel,activation
mmu:16780,mmu:16416,PPrel,activation
mmu:16780,mmu:16419,PPrel,activation
mmu:16780,mmu:16420,PPrel,activation
mmu:16780,mmu:16421,PPrel,activation
mmu:16780,mmu:192897,PPrel,activation
mmu:16780,mmu:320910,PPrel,activation
mmu:16780,mmu:14083,PPrel,activation
mmu:16782,mmu:104099,PPrel,activation
mmu:16782,mmu:109700,PPrel,activation
mmu:16782,mmu:16398,PPrel,activation
mmu:16782,mmu:16399,PPrel,activation
mmu:16782,mmu:16400,PPrel,activation
mmu:16782,mmu:16401,PPrel,activation
mmu:16782,mmu:16402,PPrel,activation
mmu:16782,mmu:16403,PPrel,activation
mmu:16782,mmu:16404,PPrel,activation
mmu:16782,mmu:16410,PPrel,activation
mmu:16782,mmu:213119,PPrel,activation
mmu:16782,mmu:241226,PPrel,activation
mmu:16782,mmu:319480,PPrel,activation
mmu:16782,mmu:16412,PPrel,activation
mmu:16782,mmu:16416,PPrel,activation
mmu:16782,mmu:16419,PPrel,activation
mmu:16782,mmu:16420,PPrel,activation
mmu:16782,mmu:16421,PPrel,activation
mmu:16782,mmu:192897,PPrel,activation
mmu:16782,mmu:320910,PPrel,activation
mmu:16782,mmu:14083,PPrel,activation
mmu:19699,mmu:104099,PPrel,activation
mmu:19699,mmu:109700,PPrel,activation
mmu:19699,mmu:16398,PPrel,activation
mmu:19699,mmu:16399,PPrel,activation
mmu:19699,mmu:16400,PPrel,activation
mmu:19699,mmu:16401,PPrel,activation
mmu:19699,mmu:16402,PPrel,activation
mmu:19699,mmu:16403,PPrel,activation
mmu:19699,mmu:16404,PPrel,activation
mmu:19699,mmu:16410,PPrel,activation
mmu:19699,mmu:213119,PPrel,activation
mmu:19699,mmu:241226,PPrel,activation
mmu:19699,mmu:319480,PPrel,activation
mmu:19699,mmu:16412,PPrel,activation
mmu:19699,mmu:16416,PPrel,activation
mmu:19699,mmu:16419,PPrel,activation
mmu:19699,mmu:16420,PPrel,activation
mmu:19699,mmu:16421,PPrel,activation
mmu:19699,mmu:192897,PPrel,activation
mmu:19699,mmu:320910,PPrel,activation
mmu:19699,mmu:14083,PPrel,activation
mmu:20750,mmu:104099,PPrel,activation
mmu:20750,mmu:109700,PPrel,activation
mmu:20750,mmu:16398,PPrel,activation
mmu:20750,mmu:16399,PPrel,activation
mmu:20750,mmu:16400,PPrel,activation
mmu:20750,mmu:16401,PPrel,activation
mmu:20750,mmu:16402,PPrel,activation
mmu:20750,mmu:16403,PPrel,activation
mmu:20750,mmu:16404,PPrel,activation
mmu:20750,mmu:16410,PPrel,activation
mmu:20750,mmu:213119,PPrel,activation
mmu:20750,mmu:241226,PPrel,activation
mmu:20750,mmu:319480,PPrel,activation
mmu:20750,mmu:16412,PPrel,activation
mmu:20750,mmu:16416,PPrel,activation
mmu:20750,mmu:16419,PPrel,activation
mmu:20750,mmu:16420,PPrel,activation
mmu:20750,mmu:16421,PPrel,activation
mmu:20750,mmu:192897,PPrel,activation
mmu:20750,mmu:320910,PPrel,activation
mmu:20750,mmu:14083,PPrel,activation
mmu:21825,mmu:104099,PPrel,activation
mmu:21825,mmu:109700,PPrel,activation
mmu:21825,mmu:16398,PPrel,activation
mmu:21825,mmu:16399,PPrel,activation
mmu:21825,mmu:16400,PPrel,activation
mmu:21825,mmu:16401,PPrel,activation
mmu:21825,mmu:16402,PPrel,activation
mmu:21825,mmu:16403,PPrel,activation
mmu:21825,mmu:16404,PPrel,activation
mmu:21825,mmu:16410,PPrel,activation
mmu:21825,mmu:213119,PPrel,activation
mmu:21825,mmu:241226,PPrel,activation
mmu:21825,mmu:319480,PPrel,activation
mmu:21825,mmu:16412,PPrel,activation
mmu:21825,mmu:16416,PPrel,activation
mmu:21825,mmu:16419,PPrel,activation
mmu:21825,mmu:16420,PPrel,activation
mmu:21825,mmu:16421,PPrel,activation
mmu:21825,mmu:192897,PPrel,activation
mmu:21825,mmu:320910,PPrel,activation
mmu:21825,mmu:14083,PPrel,activation
mmu:21826,mmu:104099,PPrel,activation
mmu:21826,mmu:109700,PPrel,activation
mmu:21826,mmu:16398,PPrel,activation
mmu:21826,mmu:16399,PPrel,activation
mmu:21826,mmu:16400,PPrel,activation
mmu:21826,mmu:16401,PPrel,activation
mmu:21826,mmu:16402,PPrel,activation
mmu:21826,mmu:16403,PPrel,activation
mmu:21826,mmu:16404,PPrel,activation
mmu:21826,mmu:16410,PPrel,activation
mmu:21826,mmu:213119,PPrel,activation
mmu:21826,mmu:241226,PPrel,activation
mmu:21826,mmu:319480,PPrel,activation
mmu:21826,mmu:16412,PPrel,activation
mmu:21826,mmu:16416,PPrel,activation
mmu:21826,mmu:16419,PPrel,activation
mmu:21826,mmu:16420,PPrel,activation
mmu:21826,mmu:16421,PPrel,activation
mmu:21826,mmu:192897,PPrel,activation
mmu:21826,mmu:320910,PPrel,activation
mmu:21826,mmu:14083,PPrel,activation
mmu:21827,mmu:104099,PPrel,activation
mmu:21827,mmu:109700,PPrel,activation
mmu:21827,mmu:16398,PPrel,activation
mmu:21827,mmu:16399,PPrel,activation
mmu:21827,mmu:16400,PPrel,activation
mmu:21827,mmu:16401,PPrel,activation
mmu:21827,mmu:16402,PPrel,activation
mmu:21827,mmu:16403,PPrel,activation
mmu:21827,mmu:16404,PPrel,activation
mmu:21827,mmu:16410,PPrel,activation
mmu:21827,mmu:213119,PPrel,activation
mmu:21827,mmu:241226,PPrel,activation
mmu:21827,mmu:319480,PPrel,activation
mmu:21827,mmu:16412,PPrel,activation
mmu:21827,mmu:16416,PPrel,activation
mmu:21827,mmu:16419,PPrel,activation
mmu:21827,mmu:16420,PPrel,activation
mmu:21827,mmu:16421,PPrel,activation
mmu:21827,mmu:192897,PPrel,activation
mmu:21827,mmu:320910,PPrel,activation
mmu:21827,mmu:14083,PPrel,activation
mmu:21828,mmu:104099,PPrel,activation
mmu:21828,mmu:109700,PPrel,activation
mmu:21828,mmu:16398,PPrel,activation
mmu:21828,mmu:16399,PPrel,activation
mmu:21828,mmu:16400,PPrel,activation
mmu:21828,mmu:16401,PPrel,activation
mmu:21828,mmu:16402,PPrel,activation
mmu:21828,mmu:16403,PPrel,activation
mmu:21828,mmu:16404,PPrel,activation
mmu:21828,mmu:16410,PPrel,activation
mmu:21828,mmu:213119,PPrel,activation
mmu:21828,mmu:241226,PPrel,activation
mmu:21828,mmu:319480,PPrel,activation
mmu:21828,mmu:16412,PPrel,activation
mmu:21828,mmu:16416,PPrel,activation
mmu:21828,mmu:16419,PPrel,activation
mmu:21828,mmu:16420,PPrel,activation
mmu:21828,mmu:16421,PPrel,activation
mmu:21828,mmu:192897,PPrel,activation
mmu:21828,mmu:320910,PPrel,activation
mmu:21828,mmu:14083,PPrel,activation
mmu:21923,mmu:104099,PPrel,activation
mmu:21923,mmu:109700,PPrel,activation
mmu:21923,mmu:16398,PPrel,activation
mmu:21923,mmu:16399,PPrel,activation
mmu:21923,mmu:16400,PPrel,activation
mmu:21923,mmu:16401,PPrel,activation
mmu:21923,mmu:16402,PPrel,activation
mmu:21923,mmu:16403,PPrel,activation
mmu:21923,mmu:16404,PPrel,activation
mmu:21923,mmu:16410,PPrel,activation
mmu:21923,mmu:213119,PPrel,activation
mmu:21923,mmu:241226,PPrel,activation
mmu:21923,mmu:319480,PPrel,activation
mmu:21923,mmu:16412,PPrel,activation
mmu:21923,mmu:16416,PPrel,activation
mmu:21923,mmu:16419,PPrel,activation
mmu:21923,mmu:16420,PPrel,activation
mmu:21923,mmu:16421,PPrel,activation
mmu:21923,mmu:192897,PPrel,activation
mmu:21923,mmu:320910,PPrel,activation
mmu:21923,mmu:14083,PPrel,activation
mmu:21960,mmu:104099,PPrel,activation
mmu:21960,mmu:109700,PPrel,activation
mmu:21960,mmu:16398,PPrel,activation
mmu:21960,mmu:16399,PPrel,activation
mmu:21960,mmu:16400,PPrel,activation
mmu:21960,mmu:16401,PPrel,activation
mmu:21960,mmu:16402,PPrel,activation
mmu:21960,mmu:16403,PPrel,activation
mmu:21960,mmu:16404,PPrel,activation
mmu:21960,mmu:16410,PPrel,activation
mmu:21960,mmu:213119,PPrel,activation
mmu:21960,mmu:241226,PPrel,activation
mmu:21960,mmu:319480,PPrel,activation
mmu:21960,mmu:16412,PPrel,activation
mmu:21960,mmu:16416,PPrel,activation
mmu:21960,mmu:16419,PPrel,activation
mmu:21960,mmu:16420,PPrel,activation
mmu:21960,mmu:16421,PPrel,activation
mmu:21960,mmu:192897,PPrel,activation
mmu:21960,mmu:320910,PPrel,activation
mmu:21960,mmu:14083,PPrel,activation
mmu:22370,mmu:104099,PPrel,activation
mmu:22370,mmu:109700,PPrel,activation
mmu:22370,mmu:16398,PPrel,activation
mmu:22370,mmu:16399,PPrel,activation
mmu:22370,mmu:16400,PPrel,activation
mmu:22370,mmu:16401,PPrel,activation
mmu:22370,mmu:16402,PPrel,activation
mmu:22370,mmu:16403,PPrel,activation
mmu:22370,mmu:16404,PPrel,activation
mmu:22370,mmu:16410,PPrel,activation
mmu:22370,mmu:213119,PPrel,activation
mmu:22370,mmu:241226,PPrel,activation
mmu:22370,mmu:319480,PPrel,activation
mmu:22370,mmu:16412,PPrel,activation
mmu:22370,mmu:16416,PPrel,activation
mmu:22370,mmu:16419,PPrel,activation
mmu:22370,mmu:16420,PPrel,activation
mmu:22370,mmu:16421,PPrel,activation
mmu:22370,mmu:192897,PPrel,activation
mmu:22370,mmu:320910,PPrel,activation
mmu:22370,mmu:14083,PPrel,activation
mmu:22371,mmu:104099,PPrel,activation
mmu:22371,mmu:109700,PPrel,activation
mmu:22371,mmu:16398,PPrel,activation
mmu:22371,mmu:16399,PPrel,activation
mmu:22371,mmu:16400,PPrel,activation
mmu:22371,mmu:16401,PPrel,activation
mmu:22371,mmu:16402,PPrel,activation
mmu:22371,mmu:16403,PPrel,activation
mmu:22371,mmu:16404,PPrel,activation
mmu:22371,mmu:16410,PPrel,activation
mmu:22371,mmu:213119,PPrel,activation
mmu:22371,mmu:241226,PPrel,activation
mmu:22371,mmu:319480,PPrel,activation
mmu:22371,mmu:16412,PPrel,activation
mmu:22371,mmu:16416,PPrel,activation
mmu:22371,mmu:16419,PPrel,activation
mmu:22371,mmu:16420,PPrel,activation
mmu:22371,mmu:16421,PPrel,activation
mmu:22371,mmu:192897,PPrel,activation
mmu:22371,mmu:320910,PPrel,activation
mmu:22371,mmu:14083,PPrel,activation
mmu:226519,mmu:104099,PPrel,activation
mmu:226519,mmu:109700,PPrel,activation
mmu:226519,mmu:16398,PPrel,activation
mmu:226519,mmu:16399,PPrel,activation
mmu:226519,mmu:16400,PPrel,activation
mmu:226519,mmu:16401,PPrel,activation
mmu:226519,mmu:16402,PPrel,activation
