"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:0032885"	"regulation of polysaccharide biosynthetic process"	"BP"	36	1	0.337985748781207
"GO:0034381"	"plasma lipoprotein particle clearance"	"BP"	70	0	1
"GO:0034383"	"low-density lipoprotein particle clearance"	"BP"	44	0	1
"GO:0048002"	"antigen processing and presentation of peptide antigen"	"BP"	188	2	0.633504074502754
"GO:0048193"	"Golgi vesicle transport"	"BP"	304	6	0.134489362165304
"GO:0048259"	"regulation of receptor-mediated endocytosis"	"BP"	100	1	0.682594901046181
"GO:0048260"	"positive regulation of receptor-mediated endocytosis"	"BP"	49	0	1
"GO:0050690"	"regulation of defense response to virus by virus"	"BP"	30	0	1
"GO:0072583"	"clathrin-dependent endocytosis"	"BP"	38	1	0.352997291845681
"GO:1900125"	"regulation of hyaluronan biosynthetic process"	"BP"	8	0	1
"GO:1900126"	"negative regulation of hyaluronan biosynthetic process"	"BP"	4	0	1
"GO:1903510"	"mucopolysaccharide metabolic process"	"BP"	112	3	0.135710540929785
"GO:0048268"	"clathrin coat assembly"	"BP"	15	0	1
"GO:0060976"	"coronary vasculature development"	"BP"	50	0	1
"GO:0098884"	"postsynaptic neurotransmitter receptor internalization"	"BP"	14	0	1
"GO:0099590"	"neurotransmitter receptor internalization"	"BP"	15	0	1
"GO:0140239"	"postsynaptic endocytosis"	"BP"	14	0	1
"GO:1905477"	"positive regulation of protein localization to membrane"	"BP"	120	3	0.156984726243847
"GO:0001906"	"cell killing"	"BP"	156	0	1
"GO:0001909"	"leukocyte mediated cytotoxicity"	"BP"	97	0	1
"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"	"BP"	64	0	1
"GO:0001912"	"positive regulation of leukocyte mediated cytotoxicity"	"BP"	40	0	1
"GO:0002228"	"natural killer cell mediated immunity"	"BP"	63	0	1
"GO:0002323"	"natural killer cell activation involved in immune response"	"BP"	11	0	1
"GO:0002449"	"lymphocyte mediated immunity"	"BP"	293	0	1
"GO:0002706"	"regulation of lymphocyte mediated immunity"	"BP"	136	0	1
"GO:0002708"	"positive regulation of lymphocyte mediated immunity"	"BP"	91	0	1
"GO:0002715"	"regulation of natural killer cell mediated immunity"	"BP"	42	0	1
"GO:0002717"	"positive regulation of natural killer cell mediated immunity"	"BP"	28	0	1
"GO:0006896"	"Golgi to vacuole transport"	"BP"	8	0	1
"GO:0030101"	"natural killer cell activation"	"BP"	63	0	1
"GO:0031341"	"regulation of cell killing"	"BP"	82	0	1
"GO:0031343"	"positive regulation of cell killing"	"BP"	50	0	1
"GO:0032438"	"melanosome organization"	"BP"	23	0	1
"GO:0032814"	"regulation of natural killer cell activation"	"BP"	28	0	1
"GO:0032816"	"positive regulation of natural killer cell activation"	"BP"	20	0	1
"GO:0033059"	"cellular pigmentation"	"BP"	47	0	1
"GO:0035646"	"endosome to melanosome transport"	"BP"	10	0	1
"GO:0042267"	"natural killer cell mediated cytotoxicity"	"BP"	59	0	1
"GO:0042269"	"regulation of natural killer cell mediated cytotoxicity"	"BP"	39	0	1
"GO:0043320"	"natural killer cell degranulation"	"BP"	8	0	1
"GO:0043321"	"regulation of natural killer cell degranulation"	"BP"	3	0	1
"GO:0043323"	"positive regulation of natural killer cell degranulation"	"BP"	3	0	1
"GO:0043473"	"pigmentation"	"BP"	91	1	0.64797734195678
"GO:0043476"	"pigment accumulation"	"BP"	12	0	1
"GO:0043482"	"cellular pigment accumulation"	"BP"	12	0	1
"GO:0043485"	"endosome to pigment granule transport"	"BP"	10	0	1
"GO:0045954"	"positive regulation of natural killer cell mediated cytotoxicity"	"BP"	24	0	1
"GO:0048066"	"developmental pigmentation"	"BP"	41	1	0.374881465915351
"GO:0048753"	"pigment granule organization"	"BP"	24	0	1
"GO:0048757"	"pigment granule maturation"	"BP"	10	0	1
"GO:0050931"	"pigment cell differentiation"	"BP"	32	1	0.306914458330204
"GO:0090160"	"Golgi to lysosome transport"	"BP"	8	0	1
"GO:0030199"	"collagen fibril organization"	"BP"	45	5	0.000154197243940339
"GO:1904026"	"regulation of collagen fibril organization"	"BP"	7	0	1
"GO:0030178"	"negative regulation of Wnt signaling pathway"	"BP"	198	6	0.0260812878422226
"GO:0043276"	"anoikis"	"BP"	34	0	1
"GO:0060070"	"canonical Wnt signaling pathway"	"BP"	311	7	0.0657817440758215
"GO:0060828"	"regulation of canonical Wnt signaling pathway"	"BP"	264	6	0.0819276345452514
"GO:0070555"	"response to interleukin-1"	"BP"	183	2	0.618858357747358
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"BP"	169	5	0.0443121932253851
"GO:2000209"	"regulation of anoikis"	"BP"	24	0	1
"GO:2000210"	"positive regulation of anoikis"	"BP"	7	0	1
"GO:0007342"	"fusion of sperm to egg plasma membrane involved in single fertilization"	"BP"	12	0	1
"GO:0045026"	"plasma membrane fusion"	"BP"	16	0	1
"GO:0060046"	"regulation of acrosome reaction"	"BP"	16	2	0.0139355463187758
"GO:0061025"	"membrane fusion"	"BP"	117	1	0.739000060389346
"GO:0080154"	"regulation of fertilization"	"BP"	26	2	0.0350424229028747
"GO:0031647"	"regulation of protein stability"	"BP"	272	3	0.600923723196839
"GO:0035592"	"establishment of protein localization to extracellular region"	"BP"	1	0	1
"GO:0050821"	"protein stabilization"	"BP"	171	1	0.859962576808788
"GO:0051180"	"vitamin transport"	"BP"	34	1	0.322627462098628
"GO:0071692"	"protein localization to extracellular region"	"BP"	7	0	1
"GO:0071693"	"protein transport within extracellular region"	"BP"	1	0	1
"GO:0001542"	"ovulation from ovarian follicle"	"BP"	9	1	0.0979160771896833
"GO:0007292"	"female gamete generation"	"BP"	132	2	0.444497071308124
"GO:0022602"	"ovulation cycle process"	"BP"	45	2	0.0928895651708441
"GO:0030728"	"ovulation"	"BP"	21	1	0.213778361926119
"GO:0042698"	"ovulation cycle"	"BP"	68	3	0.0424998237682498
"GO:0006517"	"protein deglycosylation"	"BP"	25	0	1
"GO:0001502"	"cartilage condensation"	"BP"	19	0	1
"GO:0002063"	"chondrocyte development"	"BP"	27	1	0.266026077450593
"GO:0006026"	"aminoglycan catabolic process"	"BP"	63	3	0.0350794661553497
"GO:0006027"	"glycosaminoglycan catabolic process"	"BP"	61	2	0.153049834559149
"GO:0006029"	"proteoglycan metabolic process"	"BP"	79	3	0.0613280537932541
"GO:0018146"	"keratan sulfate biosynthetic process"	"BP"	28	2	0.0401599694708206
"GO:0030166"	"proteoglycan biosynthetic process"	"BP"	53	2	0.122040034642661
"GO:0042339"	"keratan sulfate metabolic process"	"BP"	33	2	0.0540713561398846
"GO:0042340"	"keratan sulfate catabolic process"	"BP"	12	1	0.128384790227196
"GO:0098743"	"cell aggregation"	"BP"	20	0	1
"GO:0001774"	"microglial cell activation"	"BP"	50	0	1
"GO:0001913"	"T cell mediated cytotoxicity"	"BP"	33	0	1
"GO:0001914"	"regulation of T cell mediated cytotoxicity"	"BP"	24	0	1
"GO:0002246"	"wound healing involved in inflammatory response"	"BP"	8	1	0.0875260074692981
"GO:0002248"	"connective tissue replacement involved in inflammatory response wound healing"	"BP"	7	1	0.0770167927330904
"GO:0002269"	"leukocyte activation involved in inflammatory response"	"BP"	50	0	1
"GO:0002456"	"T cell mediated immunity"	"BP"	88	0	1
"GO:0002709"	"regulation of T cell mediated immunity"	"BP"	61	0	1
"GO:0010950"	"positive regulation of endopeptidase activity"	"BP"	161	3	0.277649056678211
"GO:0010952"	"positive regulation of peptidase activity"	"BP"	180	3	0.336645153062677
"GO:0014015"	"positive regulation of gliogenesis"	"BP"	76	3	0.0558613743451822
"GO:0032613"	"interleukin-10 production"	"BP"	51	0	1
"GO:0032653"	"regulation of interleukin-10 production"	"BP"	48	0	1
"GO:0032693"	"negative regulation of interleukin-10 production"	"BP"	18	0	1
"GO:0032731"	"positive regulation of interleukin-1 beta production"	"BP"	42	0	1
"GO:0032732"	"positive regulation of interleukin-1 production"	"BP"	50	0	1
"GO:0032735"	"positive regulation of interleukin-12 production"	"BP"	34	1	0.322627462098628
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"BP"	78	0	1
"GO:0032872"	"regulation of stress-activated MAPK cascade"	"BP"	220	2	0.716978157760269
"GO:0032874"	"positive regulation of stress-activated MAPK cascade"	"BP"	155	2	0.52864280361207
"GO:0034113"	"heterotypic cell-cell adhesion"	"BP"	61	1	0.503086975429775
"GO:0034114"	"regulation of heterotypic cell-cell adhesion"	"BP"	26	0	1
"GO:0034116"	"positive regulation of heterotypic cell-cell adhesion"	"BP"	16	0	1
"GO:0035696"	"monocyte extravasation"	"BP"	8	1	0.0875260074692981
"GO:0035710"	"CD4-positive, alpha-beta T cell activation"	"BP"	90	0	1
"GO:0038066"	"p38MAPK cascade"	"BP"	53	0	1
"GO:0042033"	"chemokine biosynthetic process"	"BP"	14	0	1
"GO:0042035"	"regulation of cytokine biosynthetic process"	"BP"	110	0	1
"GO:0042089"	"cytokine biosynthetic process"	"BP"	120	0	1
"GO:0042102"	"positive regulation of T cell proliferation"	"BP"	90	0	1
"GO:0042104"	"positive regulation of activated T cell proliferation"	"BP"	24	0	1
"GO:0042107"	"cytokine metabolic process"	"BP"	121	0	1
"GO:0042108"	"positive regulation of cytokine biosynthetic process"	"BP"	63	0	1
"GO:0042116"	"macrophage activation"	"BP"	96	0	1
"GO:0042129"	"regulation of T cell proliferation"	"BP"	149	0	1
"GO:0042222"	"interleukin-1 biosynthetic process"	"BP"	15	0	1
"GO:0042226"	"interleukin-6 biosynthetic process"	"BP"	27	0	1
"GO:0042533"	"tumor necrosis factor biosynthetic process"	"BP"	28	0	1
"GO:0042534"	"regulation of tumor necrosis factor biosynthetic process"	"BP"	28	0	1
"GO:0042535"	"positive regulation of tumor necrosis factor biosynthetic process"	"BP"	15	0	1
"GO:0043030"	"regulation of macrophage activation"	"BP"	66	0	1
"GO:0043032"	"positive regulation of macrophage activation"	"BP"	33	0	1
"GO:0043506"	"regulation of JUN kinase activity"	"BP"	85	0	1
"GO:0043507"	"positive regulation of JUN kinase activity"	"BP"	71	0	1
"GO:0045056"	"transcytosis"	"BP"	17	0	1
"GO:0045073"	"regulation of chemokine biosynthetic process"	"BP"	13	0	1
"GO:0045080"	"positive regulation of chemokine biosynthetic process"	"BP"	10	0	1
"GO:0045360"	"regulation of interleukin-1 biosynthetic process"	"BP"	14	0	1
"GO:0045362"	"positive regulation of interleukin-1 biosynthetic process"	"BP"	5	0	1
"GO:0045408"	"regulation of interleukin-6 biosynthetic process"	"BP"	25	0	1
"GO:0045410"	"positive regulation of interleukin-6 biosynthetic process"	"BP"	12	0	1
"GO:0045685"	"regulation of glial cell differentiation"	"BP"	77	5	0.0018577465383194
"GO:0045687"	"positive regulation of glial cell differentiation"	"BP"	46	3	0.0154208828881684
"GO:0046006"	"regulation of activated T cell proliferation"	"BP"	37	0	1
"GO:0046328"	"regulation of JNK cascade"	"BP"	169	1	0.856691532334155
"GO:0046330"	"positive regulation of JNK cascade"	"BP"	124	1	0.759214516727359
"GO:0048710"	"regulation of astrocyte differentiation"	"BP"	35	2	0.0600461283164068
"GO:0048711"	"positive regulation of astrocyte differentiation"	"BP"	17	0	1
"GO:0050720"	"interleukin-1 beta biosynthetic process"	"BP"	13	0	1
"GO:0050722"	"regulation of interleukin-1 beta biosynthetic process"	"BP"	12	0	1
"GO:0050725"	"positive regulation of interleukin-1 beta biosynthetic process"	"BP"	5	0	1
"GO:0050755"	"chemokine metabolic process"	"BP"	14	0	1
"GO:0050918"	"positive chemotaxis"	"BP"	67	2	0.177196194881111
"GO:0050926"	"regulation of positive chemotaxis"	"BP"	23	1	0.231593204666446
"GO:0050927"	"positive regulation of positive chemotaxis"	"BP"	22	1	0.222736599157715
"GO:0050930"	"induction of positive chemotaxis"	"BP"	11	0	1
"GO:0061888"	"regulation of astrocyte activation"	"BP"	13	0	1
"GO:0061890"	"positive regulation of astrocyte activation"	"BP"	6	0	1
"GO:0070302"	"regulation of stress-activated protein kinase signaling cascade"	"BP"	222	2	0.721626207951973
"GO:0070304"	"positive regulation of stress-activated protein kinase signaling cascade"	"BP"	156	2	0.532102243664703
"GO:0071605"	"monocyte chemotactic protein-1 production"	"BP"	16	0	1
"GO:0071637"	"regulation of monocyte chemotactic protein-1 production"	"BP"	16	0	1
"GO:0071639"	"positive regulation of monocyte chemotactic protein-1 production"	"BP"	10	0	1
"GO:0071674"	"mononuclear cell migration"	"BP"	68	2	0.181277903096652
"GO:0071675"	"regulation of mononuclear cell migration"	"BP"	45	2	0.0928895651708441
"GO:0071677"	"positive regulation of mononuclear cell migration"	"BP"	23	0	1
"GO:0090594"	"inflammatory response to wounding"	"BP"	13	1	0.138311578949541
"GO:0090647"	"modulation of age-related behavioral decline"	"BP"	7	0	1
"GO:0097028"	"dendritic cell differentiation"	"BP"	43	0	1
"GO:0097709"	"connective tissue replacement"	"BP"	21	1	0.213778361926119
"GO:0098814"	"spontaneous synaptic transmission"	"BP"	11	0	1
"GO:0106014"	"regulation of inflammatory response to wounding"	"BP"	6	0	1
"GO:0106015"	"negative regulation of inflammatory response to wounding"	"BP"	3	0	1
"GO:0150003"	"regulation of spontaneous synaptic transmission"	"BP"	5	0	1
"GO:0150077"	"regulation of neuroinflammatory response"	"BP"	51	0	1
"GO:0150078"	"positive regulation of neuroinflammatory response"	"BP"	24	0	1
"GO:1900744"	"regulation of p38MAPK cascade"	"BP"	47	0	1
"GO:1900745"	"positive regulation of p38MAPK cascade"	"BP"	32	0	1
"GO:1902959"	"regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"	"BP"	9	0	1
"GO:1902961"	"positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"	"BP"	7	0	1
"GO:1902991"	"regulation of amyloid precursor protein catabolic process"	"BP"	30	1	0.290838581478607
"GO:1902993"	"positive regulation of amyloid precursor protein catabolic process"	"BP"	16	1	0.167421596126191
"GO:1903978"	"regulation of microglial cell activation"	"BP"	31	0	1
"GO:1903980"	"positive regulation of microglial cell activation"	"BP"	17	0	1
"GO:1904470"	"regulation of endothelin secretion"	"BP"	1	0	1
"GO:1904472"	"positive regulation of endothelin secretion"	"BP"	1	0	1
"GO:1904596"	"regulation of connective tissue replacement involved in inflammatory response wound healing"	"BP"	2	0	1
"GO:1904597"	"negative regulation of connective tissue replacement involved in inflammatory response wound healing"	"BP"	1	0	1
"GO:1905203"	"regulation of connective tissue replacement"	"BP"	16	0	1
"GO:1905204"	"negative regulation of connective tissue replacement"	"BP"	1	0	1
"GO:1905245"	"regulation of aspartic-type peptidase activity"	"BP"	11	0	1
"GO:1905247"	"positive regulation of aspartic-type peptidase activity"	"BP"	8	0	1
"GO:1990775"	"endothelin secretion"	"BP"	1	0	1
"GO:2000437"	"regulation of monocyte extravasation"	"BP"	4	1	0.0447605986985067
"GO:2000439"	"positive regulation of monocyte extravasation"	"BP"	3	0	1
"GO:2000514"	"regulation of CD4-positive, alpha-beta T cell activation"	"BP"	59	0	1
"GO:2001198"	"regulation of dendritic cell differentiation"	"BP"	12	0	1
"GO:2001200"	"positive regulation of dendritic cell differentiation"	"BP"	4	0	1
"GO:0000272"	"polysaccharide catabolic process"	"BP"	25	2	0.0325867680138496
"GO:0005977"	"glycogen metabolic process"	"BP"	71	4	0.00876264958523226
"GO:0005978"	"glycogen biosynthetic process"	"BP"	45	2	0.0928895651708441
"GO:0005980"	"glycogen catabolic process"	"BP"	21	1	0.213778361926119
"GO:0006073"	"cellular glucan metabolic process"	"BP"	72	4	0.00919708398587762
"GO:0009250"	"glucan biosynthetic process"	"BP"	45	2	0.0928895651708441
"GO:0009251"	"glucan catabolic process"	"BP"	22	1	0.222736599157715
"GO:0033692"	"cellular polysaccharide biosynthetic process"	"BP"	59	2	0.14515435162123
"GO:0034637"	"cellular carbohydrate biosynthetic process"	"BP"	71	2	0.19360379907755
"GO:0044042"	"glucan metabolic process"	"BP"	72	4	0.00919708398587762
"GO:0044247"	"cellular polysaccharide catabolic process"	"BP"	23	1	0.231593204666446
"GO:0044264"	"cellular polysaccharide metabolic process"	"BP"	88	4	0.018125932056554
"GO:0044275"	"cellular carbohydrate catabolic process"	"BP"	39	1	0.36037547732218
"GO:0008343"	"adult feeding behavior"	"BP"	10	0	1
"GO:0048571"	"long-day photoperiodism"	"BP"	1	0	1
"GO:0060259"	"regulation of feeding behavior"	"BP"	24	1	0.240349326491986
"GO:2000253"	"positive regulation of feeding behavior"	"BP"	9	0	1
"GO:0001709"	"cell fate determination"	"BP"	41	0	1
"GO:0003151"	"outflow tract morphogenesis"	"BP"	80	3	0.0632038530658154
"GO:0003176"	"aortic valve development"	"BP"	32	0	1
"GO:0003177"	"pulmonary valve development"	"BP"	21	1	0.213778361926119
"GO:0003180"	"aortic valve morphogenesis"	"BP"	28	0	1
"GO:0003184"	"pulmonary valve morphogenesis"	"BP"	17	1	0.176905674819221
"GO:0003208"	"cardiac ventricle morphogenesis"	"BP"	73	3	0.050640425310548
"GO:0003215"	"cardiac right ventricle morphogenesis"	"BP"	19	1	0.195552334696131
"GO:0008593"	"regulation of Notch signaling pathway"	"BP"	99	2	0.311150403414147
"GO:0009913"	"epidermal cell differentiation"	"BP"	346	4	0.557035114835762
"GO:0019827"	"stem cell population maintenance"	"BP"	158	3	0.268406943754429
"GO:0030216"	"keratinocyte differentiation"	"BP"	298	3	0.662230260273496
"GO:0032495"	"response to muramyl dipeptide"	"BP"	19	0	1
"GO:0035315"	"hair cell differentiation"	"BP"	37	0	1
"GO:0042490"	"mechanoreceptor differentiation"	"BP"	58	0	1
"GO:0042491"	"inner ear auditory receptor cell differentiation"	"BP"	29	0	1
"GO:0045445"	"myoblast differentiation"	"BP"	82	2	0.239533151009874
"GO:0045598"	"regulation of fat cell differentiation"	"BP"	131	2	0.440650529337357
"GO:0045599"	"negative regulation of fat cell differentiation"	"BP"	51	2	0.114554881583356
"GO:0045747"	"positive regulation of Notch signaling pathway"	"BP"	53	2	0.122040034642661
"GO:0048592"	"eye morphogenesis"	"BP"	145	3	0.228877875423552
"GO:0048593"	"camera-type eye morphogenesis"	"BP"	109	3	0.128009168371992
"GO:0060113"	"inner ear receptor cell differentiation"	"BP"	53	0	1
"GO:0061073"	"ciliary body morphogenesis"	"BP"	3	0	1
"GO:0061156"	"pulmonary artery morphogenesis"	"BP"	6	0	1
"GO:0061307"	"cardiac neural crest cell differentiation involved in heart development"	"BP"	11	0	1
"GO:0061308"	"cardiac neural crest cell development involved in heart development"	"BP"	11	0	1
"GO:0061309"	"cardiac neural crest cell development involved in outflow tract morphogenesis"	"BP"	9	0	1
"GO:0061314"	"Notch signaling involved in heart development"	"BP"	11	0	1
